source_id,ra,ra_error,dec,dec_error,parallax,parallax_error
4062968113500287744,272.2790503889468,0.8676804754460096,-27.459410773732507,1.0133952178695578,1020.5910986659334,1.8530957162193615
4042732460954278144,272.70400895030014,1.6665668695649094,-32.762598237390016,0.8908891708437788,983.8769338674119,2.2187761697802597
4062269408220118784,269.7855579275503,0.80739928827587,-29.69296519194912,0.7498722977595382,979.8024538843522,1.1017312516664415
4062987251885107840,272.4111063060489,1.1886084539118997,-27.52143507093798,1.3714618756907313,969.0846575897007,1.7251960453566255
4048849417934478848,272.76923015770706,1.3976127062121364,-31.83346849159464,1.7704857930092741,968.7078924481922,1.9561748465601931
4038845309451072512,271.68553790903917,1.1121452390121114,-35.529154022655725,1.7059488227842252,950.5881600650082,1.8562219908102924
4050548820477257728,272.68773414485264,1.1896918809324057,-29.0578964709224,1.0855780418145171,942.7404771432795,1.6411998098106158
5978378151528961664,254.99122848968975,0.6971762596792659,-33.785593313615934,0.6969886618435923,926.6749677260873,1.081188619079642
4118051240951778048,264.0167556395449,2.297436616267659,-21.587629168117214,1.1868027965882226,914.5191407763253,2.692390660991914
4040790757838896512,268.14507337537384,1.1975666822008029,-35.08236470379969,0.8199876824078056,914.2371621092869,1.3459069939960946
4050919390230318080,272.49119839615383,0.8169714868448162,-28.15356439972376,0.7460205811237025,913.8980354941541,1.2059987906543739
4046244198028744960,275.21590511629864,1.2631302243538374,-31.51494378557656,1.6927150915526656,908.808979041254,2.246094808971819
4064942252288365440,272.67516792467234,1.5674110778650532,-25.590825277968598,1.014454500667166,894.2285978213151,1.5064785033995345
4062688631396303488,269.81518304949924,1.2665521887002684,-28.33931526932809,1.1636900926956024,889.0541017164954,1.928146307394978
4068803840231613952,266.40550925688234,1.895593458974441,-23.293583043963764,1.3158445998282071,882.0316383022448,2.4486607351914143
4064658200318431488,273.2918178778338,0.9523018316937799,-26.364984705250702,0.8270878684632867,877.0468828830486,1.1413791674280958
4104564184593014528,277.87201986341154,0.934674469585537,-13.772372935808603,1.9686683327547203,869.5316397224558,2.5635084020342926
4042709749206865024,271.8877283939753,0.9364741252236352,-33.07282963068459,1.7088806111455703,859.8633691665657,2.3276120359524723
4062884069609843200,271.1515570320429,1.3214438944591775,-28.101209414272365,0.8052816913272726,857.3202615302137,1.7589523539704393
4063005286564273152,272.2730436354566,0.6780095161170367,-27.320778153817926,0.620089770309055,854.2944942738885,0.9726442216098714
4065107350828391936,274.74720056542543,1.7031165063707416,-25.330433450329195,1.6219572886966316,846.4949684613305,2.0369376670395094
4062470275285997312,270.5839124286426,0.7451154207829785,-28.63224881094433,1.1158125290568846,843.8069466937907,1.69458051981635
6742902671072139136,291.1598065750101,2.099148419725905,-35.18900511994787,1.6892259141407884,843.0733606884936,3.069902126438038
4050261435623924736,270.89765920821395,1.3631131169606205,-29.653025593412107,1.6104197640868305,842.9243600263587,2.5317249912091935
4063122801056814720,270.68628726314483,1.0509649596416977,-27.449935707207917,0.9008442699740652,841.040844926875,1.4925488494375245
4062962856458500864,272.3414607263992,0.9799124536556068,-27.613886309499613,1.1936074657732498,829.3143470465413,1.8362809192769505
4042992117538403968,271.23605606827743,1.5751638882452499,-32.28936099477556,2.0190436344084675,810.3367894260689,2.569453159683142
4063133418220015744,271.03152151094685,0.7865691274919949,-27.404655697449712,0.7806189744310789,807.0969756828869,0.9707381750214517
4064945482103766272,272.638703095979,1.4964429840570967,-25.555224516064246,0.9328046912881174,800.9993249357361,1.4847750442641288
4050906436603954048,272.8919790970984,0.9658688840535448,-27.896968697963274,1.3132390852987834,796.1244314190392,1.6462080293675128
4052962454609060352,275.00833732252715,1.0109324216809272,-26.39365119735684,0.9191424478212216,796.0694078639568,1.169541516683124
4063261133373622656,271.4975567606694,1.4084900311361288,-26.793446054758597,1.2706674851396185,789.6063404017812,1.9733470912877633
4089899620047554048,277.3957776743994,1.5343462269202726,-22.488919303881282,1.6055096171104852,788.2442472599515,2.0228548791663865
4045725572173201920,273.25132195229696,1.3536105691940894,-32.71367458836277,1.2271332206346421,785.3363379144004,2.2175108779513275
4045668431975961856,273.6124724453294,1.2291332316821162,-33.05249140200682,1.1912461833993517,782.1320888774326,2.107738909983388
4120432645619355776,268.0964493051365,0.8489128044346,-18.092747953411283,0.83165796952104,780.6242037713957,1.266163921841154
4050356990031177600,271.16237203959065,1.0795282204632568,-29.51175059237393,1.0432135736926185,779.6490092507003,1.5171814383080358
4052515778057467776,273.6251355855602,0.9738242485204629,-26.90906599365773,1.1005636481225949,773.0800902287208,1.341731390913461
4050960621934930048,272.79153056472614,0.6073000753730595,-27.69846457648431,0.9861773967965881,772.3617551948375,1.189399957266555
4048918416551298560,273.7515204944334,1.0086919202312554,-31.508122017088088,1.279357880260818,769.0094658362417,1.9885834686559922
5853498713160606720,217.39346574260355,0.05765310663093653,-62.67618210292382,0.10497123653527451,768.5003653333918,0.20302126916720853
4062918807322638848,271.47445270436447,1.2457093894439697,-27.80115581563037,1.1684806211547327,767.9115731289477,1.7045038721235655
4044018816715210112,269.57158554093536,0.8420068153310852,-31.172706363231033,0.8569933839562646,766.3829392584605,1.1399233861225375
4050232431826445824,270.2049643073152,1.163382570577373,-30.058152582233152,1.087763218209908,761.3762802510477,1.6087302979251215
4043368184905994240,269.3779478174653,0.9326963842359862,-32.378160290404445,1.5614742102931074,742.6590077648012,2.4371615519597607
4053231285245489152,275.6237280215464,1.2664553391515192,-24.89479312430125,1.2540961561433972,741.7065680216242,1.5339650337200479
1824801659879180544,297.3675812929499,1.605905144926182,20.039359555970933,0.9401699399578248,739.2806597490139,2.5989293103821796
4063129982245213056,271.11429304090257,0.7889771764858098,-27.451041950388944,0.6446323540997658,734.6283731748333,1.0001374075082927
4050230305683647360,270.48596811562936,1.2172412455029045,-29.951087691840286,1.675510118311083,717.704263383672,1.905336049963644
4047411673219424896,279.0131287360167,0.958374184249957,-29.97029327510047,1.2889943631542982,711.5064810521319,1.7803622079205905
4050311119760792192,271.4556559187365,0.9522316472949057,-29.599494678654718,0.8957105417473041,707.6329499637656,1.4403855360078794
4052501072086977280,273.48841366291924,0.9462620935753516,-27.253369074737066,1.1019853638278454,699.4276813287693,1.9077771664236514
4050727491071439616,271.99133073024734,0.8906189319497182,-28.97517217122871,1.126295721135293,690.153412620798,1.539899633869075
4048960266659091712,273.44767250483704,1.451803255783983,-31.324795631491394,1.5728376397012775,686.160272579377,1.8445877899640801
4064669745143110656,273.59600167921036,1.192656488158408,-26.080371755472424,0.9142133040804482,680.2885397563964,1.528152228068989
4104598028962716672,278.29887881360327,1.6158085477671469,-13.518868729422346,1.3882652460210665,676.6758128698328,1.9033263620647913
5978137354097288064,256.52634405260085,1.2968290681589028,-34.471846432708546,0.9090869901318911,675.1079652394502,2.3402529741143865
4145394651996744704,269.29339113005227,1.4690971705664666,-15.491524358623273,2.011990101021375,674.9369856663105,2.757408561369411
4044215564778436352,269.8972970515682,1.342206336447494,-30.44383788083162,1.4603650681895612,674.2830203208226,1.365284445169215
4090109764196360576,277.6300762020955,2.8636336398073046,-21.542352648074893,1.7726321137955647,672.4148598564027,2.959879661308927
4050791675092127360,271.8350691777865,0.7674721664045051,-28.603828584017812,1.326831335746543,667.639928265145,1.7919384240815215
4070678473193698048,268.37616533339235,3.1321753728748467,-21.091010963326692,1.4789869617165758,661.6097443126635,3.1936956106406122
4043588155928790528,268.767763826673,0.8956588369365885,-32.08690952230798,0.9572115248561575,656.0140433081035,1.065910999145003
4046472106243728128,275.389946519124,1.2979598054281842,-30.3171410435606,1.8549564479743328,655.6124274817428,2.7801907834315576
4147859001074741888,267.5278077668979,1.6219411478380106,-16.37034481706595,0.782908529423608,652.7023531766828,1.625220713595347
4065588176825852928,273.92000144431944,1.3170053854708184,-23.706535865871963,1.681345209960745,650.9378872522154,1.901465001070627
4049336059085668608,274.5799769568739,0.8669166559288605,-30.90778479360407,1.1307915075242678,650.6510108566063,1.758774740725014
4119879724447178624,266.15894817730094,1.6941727408697171,-19.706950033866462,2.1199821090766706,648.9543277957002,2.606429288259254
4050799509116490496,271.5478640064508,1.1646119806489172,-28.633076634163416,1.0180184593348884,648.7041636359321,1.6649622470377494
4062810608455987456,271.4759036619158,1.1241236032505106,-28.540643581290333,0.7290417378720244,648.2335793309802,1.3972153073351798
4037180717588456320,270.61367221377634,0.7557025933056675,-36.81405391471217,1.857767619748339,642.2718991773311,2.7495426473684597
4050950657605998080,272.49516089457927,0.8074492186744974,-27.74745166403894,1.3076072032024808,640.1537340698544,1.5543186863572898
4052665277225603072,273.95419684353766,1.0612533404195754,-26.24135298414321,1.0154006290371336,638.6551775425556,1.5277837163417531
4063051466107114496,271.8348374246883,1.0116833993116636,-27.065212977977616,0.887482033845437,637.6597492649215,1.3359412535232122
4062862594766847616,271.58757068521146,0.9674579362905168,-28.11201859657994,0.8527499381908241,637.1463543102759,1.5405685269702154
4049284794374737536,272.6768844461368,1.471668223997802,-30.36562679428747,1.3047958728220868,635.8914488756357,1.7237675463031121
4038950244078680832,271.12760411149014,1.4782308604521877,-35.44558481086073,1.3847480457649164,632.0991832821524,1.6997122840928311
4048896666737862656,273.41191905620747,1.164029485540997,-31.807866631406316,0.9617175332741866,628.3834960108401,1.2814654407274375
4048767474113708160,272.7603472684746,0.9802357041852481,-32.28252793023428,1.2039425705068554,627.8099046520281,2.083119742551512
4043959756432656384,269.3009349928787,1.2730852389103953,-31.746367197403266,1.2255607073622297,624.3678008632229,1.4334387511493392
